kind,server_epoch,ny_day,side,high,low,poc,vah,val,requested_entry,stop,target,lots,planned_cash_risk,cutoff_epoch
profile,1774013400,20260320,0,4735.903,4634.263,4661.261,4700.964,4640.616,0.0,0.0,0.0,0.0,0.0,1774035000
invalid_geometry,1774014900,20260320,-1,4735.903,4634.263,4661.261,4700.964,4640.616,4622.139,4661.262,4634.263,0.0,0.0,1774035000
profile,1774272600,20260323,0,4536.367,4098.47,4406.366,4513.56,4226.19,0.0,0.0,0.0,0.0,0.0,1774294200
profile,1774359000,20260324,0,4448.355,4305.688,4407.487,4434.98,4345.813,0.0,0.0,0.0,0.0,0.0,1774380600
profile,1774445400,20260325,0,4602.6,4456.243,4565.248,4582.781,4538.569,0.0,0.0,0.0,0.0,0.0,1774467000
profile,1774531800,20260326,0,4544.686,4412.495,4443.477,4517.146,4418.003,0.0,0.0,0.0,0.0,0.0,1774553400
invalid_geometry,1774542300,20260326,-1,4544.686,4412.495,4443.477,4517.146,4418.003,4401.073,4443.478,4412.495,0.0,0.0,1774553400
profile,1774618200,20260327,0,4475.37,4375.326,4434.206,4465.991,4403.463,0.0,0.0,0.0,0.0,0.0,1774639800
invalid_geometry,1774623000,20260327,1,4475.37,4375.326,4434.206,4465.991,4403.463,4473.521,4434.205,4475.37,0.0,0.0,1774639800
profile,1774877400,20260330,0,4580.84,4418.71,4531.019,4580.84,4457.554,0.0,0.0,0.0,0.0,0.0,1774899000
profile,1774963800,20260331,0,4619.546,4482.601,4561.772,4599.575,4536.808,0.0,0.0,0.0,0.0,0.0,1774985400
invalid_geometry,1774965300,20260331,1,4619.546,4482.601,4561.772,4599.575,4536.808,4606.601,4561.771,4619.546,0.0,0.0,1774985400
profile,1775050200,20260401,0,4763.081,4661.937,4721.464,4739.902,4679.848,0.0,0.0,0.0,0.0,0.0,1775071800
entry,1775050800,20260401,1,4763.081,4661.937,4721.464,4739.902,4679.848,4746.286,4721.463,4763.081,0.06,148.93800000000002,1775071800
profile,1775136600,20260402,0,4800.428,4553.955,4621.992,4702.866,4574.494,0.0,0.0,0.0,0.0,0.0,1775158200
profile,1775482200,20260406,0,4706.809,4600.677,4631.079,4690.226,4615.049,0.0,0.0,0.0,0.0,0.0,1775503800
invalid_geometry,1775486100,20260406,1,4706.809,4600.677,4631.079,4690.226,4615.049,4691.947,4631.078,4706.809,0.0,0.0,1775503800
profile,1775568600,20260407,0,4694.724,4616.406,4654.341,4679.224,4635.986,0.0,0.0,0.0,0.0,0.0,1775590200
invalid_geometry,1775570700,20260407,-1,4694.724,4616.406,4654.341,4679.224,4635.986,4624.851,4654.342,4616.406,0.0,0.0,1775590200
profile,1775655000,20260408,0,4857.492,4713.809,4811.843,4833.545,4781.16,0.0,0.0,0.0,0.0,0.0,1775676600
entry,1775655600,20260408,-1,4857.492,4713.809,4811.843,4833.545,4781.16,4777.159,4811.844,4713.809,0.04,138.74,1775676600
profile,1775741400,20260409,0,4759.984,4698.613,4711.718,4740.806,4706.284,0.0,0.0,0.0,0.0,0.0,1775763000
invalid_geometry,1775741700,20260409,1,4759.984,4698.613,4711.718,4740.806,4706.284,4757.005,4711.717,4759.984,0.0,0.0,1775763000
profile,1775827800,20260410,0,4782.486,4730.741,4761.734,4772.245,4747.989,0.0,0.0,0.0,0.0,0.0,1775849400
invalid_geometry,1775828400,20260410,1,4782.486,4730.741,4761.734,4772.245,4747.989,4775.755,4761.733,4782.486,0.0,0.0,1775849400
profile,1776087000,20260413,0,4740.099,4644.313,4721.64,4740.099,4694.202,0.0,0.0,0.0,0.0,0.0,1776108600
invalid_geometry,1776098700,20260413,1,4740.099,4644.313,4721.64,4740.099,4694.202,4740.385,4721.639,4740.099,0.0,0.0,1776108600
profile,1776173400,20260414,0,4796.532,4745.995,4776.791,4782.845,4757.576,0.0,0.0,0.0,0.0,0.0,1776195000
invalid_geometry,1776173700,20260414,1,4796.532,4745.995,4776.791,4782.845,4757.576,4794.037,4776.79,4796.532,0.0,0.0,1776195000
profile,1776259800,20260415,0,4871.328,4786.21,4811.479,4841.182,4796.85,0.0,0.0,0.0,0.0,0.0,1776281400
entry,1776267300,20260415,-1,4871.328,4786.21,4811.479,4841.182,4796.85,4795.65,4811.48,4786.21,0.09,142.47,1776281400
profile,1776346200,20260416,0,4838.522,4791.137,4817.544,4830.625,4810.881,0.0,0.0,0.0,0.0,0.0,1776367800
invalid_geometry,1776347700,20260416,-1,4838.522,4791.137,4817.544,4830.625,4810.881,4794.48,4817.545,4791.137,0.0,0.0,1776367800
profile,1776432600,20260417,0,4889.854,4767.674,4795.037,4837.673,4768.947,0.0,0.0,0.0,0.0,0.0,1776454200
entry,1776432900,20260417,1,4889.854,4767.674,4795.037,4837.673,4768.947,4855.636,4795.036,4889.854,0.03,181.79999999999998,1776454200
timed_exit,1776454200,20260417,0,4889.854,4767.674,4795.037,4837.673,4768.947,0.0,0.0,0.0,0.0,0.0,1776454200
profile,1776691800,20260420,0,4825.977,4736.98,4791.213,4818.561,4780.551,0.0,0.0,0.0,0.0,0.0,1776713400
invalid_geometry,1776692100,20260420,1,4825.977,4736.98,4791.213,4818.561,4780.551,4821.819,4791.212,4825.977,0.0,0.0,1776713400
profile,1776778200,20260421,0,4833.186,4760.516,4782.09,4821.074,4774.142,0.0,0.0,0.0,0.0,0.0,1776799800
entry,1776781500,20260421,-1,4833.186,4760.516,4782.09,4821.074,4774.142,4772.767,4782.091,4760.516,0.15,139.85999999999999,1776799800
profile,1776864600,20260422,0,4772.474,4715.543,4755.573,4770.695,4742.822,0.0,0.0,0.0,0.0,0.0,1776886200
entry,1776868500,20260422,-1,4772.474,4715.543,4755.573,4770.695,4742.822,4736.126,4755.574,4715.543,0.07,136.136,1776886200
profile,1776951000,20260423,0,4753.905,4684.26,4710.74,4735.768,4695.142,0.0,0.0,0.0,0.0,0.0,1776972600
entry,1776952200,20260423,1,4753.905,4684.26,4710.74,4735.768,4695.142,4737.51,4710.739,4753.905,0.06,160.62599999999998,1776972600
profile,1777037400,20260424,0,4717.413,4657.692,4698.439,4709.326,4675.733,0.0,0.0,0.0,0.0,0.0,1777059000
invalid_geometry,1777038600,20260424,1,4717.413,4657.692,4698.439,4709.326,4675.733,4712.3,4698.438,4717.413,0.0,0.0,1777059000
profile,1777296600,20260427,0,4730.216,4672.138,4705.714,4725.376,4692.707,0.0,0.0,0.0,0.0,0.0,1777318200
entry,1777297200,20260427,-1,4730.216,4672.138,4705.714,4725.376,4692.707,4692.382,4705.715,4672.138,0.11,146.66299999999998,1777318200
profile,1777383000,20260428,0,4701.529,4554.827,4628.942,4675.551,4565.524,0.0,0.0,0.0,0.0,0.0,1777404600
invalid_geometry,1777387200,20260428,-1,4701.529,4554.827,4628.942,4675.551,4565.524,4560.386,4628.943,4554.827,0.0,0.0,1777404600
profile,1777469400,20260429,0,4610.509,4534.53,4599.824,4604.969,4563.022,0.0,0.0,0.0,0.0,0.0,1777491000
invalid_geometry,1777469700,20260429,-1,4610.509,4534.53,4599.824,4604.969,4563.022,4532.812,4599.825,4534.53,0.0,0.0,1777491000
profile,1777555800,20260430,0,4647.082,4539.373,4636.423,4647.082,4561.812,0.0,0.0,0.0,0.0,0.0,1777577400
profile,1777642200,20260501,0,4636.241,4559.877,4593.684,4624.309,4560.672,0.0,0.0,0.0,0.0,0.0,1777663800
invalid_geometry,1777644000,20260501,1,4636.241,4559.877,4593.684,4624.309,4560.672,4625.309,4593.683,4636.241,0.0,0.0,1777663800
profile,1777901400,20260504,0,4629.455,4525.854,4563.086,4611.109,4551.754,0.0,0.0,0.0,0.0,0.0,1777923000
entry,1777907700,20260504,-1,4629.455,4525.854,4563.086,4611.109,4551.754,4548.59,4563.087,4525.854,0.1,144.97,1777923000
profile,1777987800,20260505,0,4585.094,4513.531,4554.158,4561.24,4520.24,0.0,0.0,0.0,0.0,0.0,1778009400
invalid_geometry,1777988100,20260505,1,4585.094,4513.531,4554.158,4561.24,4520.24,4580.381,4554.157,4585.094,0.0,0.0,1778009400
profile,1778074200,20260506,0,4723.095,4546.343,4698.239,4721.254,4621.831,0.0,0.0,0.0,0.0,0.0,1778095800
profile,1778160600,20260507,0,4753.501,4685.226,4736.788,4753.501,4699.45,0.0,0.0,0.0,0.0,0.0,1778182200
invalid_geometry,1778160900,20260507,1,4753.501,4685.226,4736.788,4753.501,4699.45,4755.937,4736.787,4753.501,0.0,0.0,1778182200
profile,1778247000,20260508,0,4734.624,4681.885,4723.911,4728.581,4706.057,0.0,0.0,0.0,0.0,0.0,1778268600
invalid_geometry,1778247300,20260508,1,4734.624,4681.885,4723.911,4728.581,4706.057,4739.235,4723.91,4734.624,0.0,0.0,1778268600
profile,1778506200,20260511,0,4735.854,4648.36,4678.892,4698.487,4663.854,0.0,0.0,0.0,0.0,0.0,1778527800
invalid_geometry,1778506500,20260511,1,4735.854,4648.36,4678.892,4698.487,4663.854,4734.912,4678.891,4735.854,0.0,0.0,1778527800
profile,1778592600,20260512,0,4773.717,4679.573,4700.657,4743.316,4688.399,0.0,0.0,0.0,0.0,0.0,1778614200
invalid_geometry,1778594400,20260512,-1,4773.717,4679.573,4700.657,4743.316,4688.399,4679.466,4700.658,4679.573,0.0,0.0,1778614200
profile,1778679000,20260513,0,4727.184,4676.197,4698.769,4717.624,4686.288,0.0,0.0,0.0,0.0,0.0,1778700600
entry,1778679300,20260513,-1,4727.184,4676.197,4698.769,4717.624,4686.288,4683.926,4698.77,4676.197,0.1,148.44000000000003,1778700600
profile,1778765400,20260514,0,4719.02,4668.073,4696.465,4705.222,4687.709,0.0,0.0,0.0,0.0,0.0,1778787000
entry,1778765700,20260514,-1,4719.02,4668.073,4696.465,4705.222,4687.709,4684.617,4696.466,4668.073,0.12,142.18800000000002,1778787000
profile,1778851800,20260515,0,4665.521,4532.065,4567.514,4618.255,4537.626,0.0,0.0,0.0,0.0,0.0,1778873400
invalid_geometry,1778852400,20260515,-1,4665.521,4532.065,4567.514,4618.255,4537.626,4528.649,4567.515,4532.065,0.0,0.0,1778873400
profile,1779111000,20260518,0,4577.059,4480.382,4539.295,4577.059,4518.65,0.0,0.0,0.0,0.0,0.0,1779132600
invalid_geometry,1779111300,20260518,1,4577.059,4480.382,4539.295,4577.059,4518.65,4578.627,4539.294,4577.059,0.0,0.0,1779132600
profile,1779197400,20260519,0,4589.425,4490.971,4539.685,4571.99,4531.993,0.0,0.0,0.0,0.0,0.0,1779219000
invalid_geometry,1779197700,20260519,-1,4589.425,4490.971,4539.685,4571.99,4531.993,4481.764,4539.686,4490.971,0.0,0.0,1779219000
profile,1779283800,20260520,0,4509.138,4453.516,4481.037,4495.233,4458.731,0.0,0.0,0.0,0.0,0.0,1779305400
entry,1779286800,20260520,1,4509.138,4453.516,4481.037,4495.233,4458.731,4498.654,4481.036,4509.138,0.08,140.944,1779305400
profile,1779370200,20260521,0,4571.135,4495.511,4533.717,4548.29,4509.691,0.0,0.0,0.0,0.0,0.0,1779391800
invalid_geometry,1779370500,20260521,-1,4571.135,4495.511,4533.717,4548.29,4509.691,4494.028,4533.718,4495.511,0.0,0.0,1779391800
profile,1779456600,20260522,0,4546.125,4507.34,4525.722,4533.197,4517.44,0.0,0.0,0.0,0.0,0.0,1779478200
invalid_geometry,1779457800,20260522,-1,4546.125,4507.34,4525.722,4533.197,4517.44,4511.267,4525.723,4507.34,0.0,0.0,1779478200
profile,1779715800,20260525,0,4580.123,4543.496,4562.763,4571.348,4552.653,0.0,0.0,0.0,0.0,0.0,1779737400
entry,1779722700,20260525,1,4580.123,4543.496,4562.763,4571.348,4552.653,4572.873,4562.762,4580.123,0.14,141.55400000000003,1779737400
profile,1779802200,20260526,0,4580.453,4500.695,4531.85,4544.728,4504.018,0.0,0.0,0.0,0.0,0.0,1779823800
invalid_geometry,1779811800,20260526,-1,4580.453,4500.695,4531.85,4544.728,4504.018,4503.145,4531.851,4500.695,0.0,0.0,1779823800
profile,1779888600,20260527,0,4528.059,4401.396,4486.498,4528.059,4443.617,0.0,0.0,0.0,0.0,0.0,1779910200
invalid_geometry,1779888900,20260527,-1,4528.059,4401.396,4486.498,4528.059,4443.617,4423.775,4486.499,4401.396,0.0,0.0,1779910200
profile,1779975000,20260528,0,4465.517,4366.349,4387.526,4429.362,4367.382,0.0,0.0,0.0,0.0,0.0,1779996600
entry,1779976500,20260528,1,4465.517,4366.349,4387.526,4429.362,4367.382,4431.129,4387.525,4465.517,0.04,174.416,1779996600
profile,1780061400,20260529,0,4543.535,4489.3,4504.271,4527.152,4489.865,0.0,0.0,0.0,0.0,0.0,1780083000
invalid_geometry,1780062000,20260529,1,4543.535,4489.3,4504.271,4527.152,4489.865,4531.754,4504.27,4543.535,0.0,0.0,1780083000
profile,1780320600,20260601,0,4546.276,4462.564,4500.496,4540.172,4493.084,0.0,0.0,0.0,0.0,0.0,1780342200
invalid_geometry,1780320900,20260601,-1,4546.276,4462.564,4500.496,4540.172,4493.084,4466.374,4500.497,4462.564,0.0,0.0,1780342200
profile,1780407000,20260602,0,4541.713,4463.072,4483.142,4530.245,4471.264,0.0,0.0,0.0,0.0,0.0,1780428600
profile,1780493400,20260603,0,4496.888,4438.937,4462.178,4482.4,4449.199,0.0,0.0,0.0,0.0,0.0,1780515000
entry,1780493700,20260603,-1,4496.888,4438.937,4462.178,4482.4,4449.199,4448.662,4462.179,4438.937,0.11,148.687,1780515000
profile,1780579800,20260604,0,4514.839,4423.721,4467.856,4493.009,4443.653,0.0,0.0,0.0,0.0,0.0,1780601400
invalid_geometry,1780580100,20260604,1,4514.839,4423.721,4467.856,4493.009,4443.653,4506.098,4467.855,4514.839,0.0,0.0,1780601400
profile,1780666200,20260605,0,4481.583,4399.861,4463.281,4473.07,4438.168,0.0,0.0,0.0,0.0,0.0,1780687800
invalid_geometry,1780666500,20260605,-1,4481.583,4399.861,4463.281,4473.07,4438.168,4405.328,4463.282,4399.861,0.0,0.0,1780687800
profile,1780925400,20260608,0,4353.484,4268.362,4325.553,4336.637,4290.529,0.0,0.0,0.0,0.0,0.0,1780947000
entry,1780926000,20260608,1,4353.484,4268.362,4325.553,4336.637,4290.529,4340.884,4325.552,4353.484,0.1,153.32000000000002,1780947000
profile,1781011800,20260609,0,4351.64,4312.89,4332.467,4343.567,4324.596,0.0,0.0,0.0,0.0,0.0,1781033400
invalid_geometry,1781013000,20260609,1,4351.64,4312.89,4332.467,4343.567,4324.596,4352.496,4332.466,4351.64,0.0,0.0,1781033400
profile,1781098200,20260610,0,4257.539,4128.682,4174.99,4215.929,4151.5,0.0,0.0,0.0,0.0,0.0,1781119800
invalid_geometry,1781098500,20260610,-1,4257.539,4128.682,4174.99,4215.929,4151.5,4143.159,4174.991,4128.682,0.0,0.0,1781119800
profile,1781184600,20260611,0,4118.392,4023.866,4081.468,4105.592,4057.344,0.0,0.0,0.0,0.0,0.0,1781206200
invalid_geometry,1781199300,20260611,1,4118.392,4023.866,4081.468,4105.592,4057.344,4148.747,4081.467,4118.392,0.0,0.0,1781206200
profile,1781271000,20260612,0,4246.531,4170.163,4216.7,4228.234,4182.891,0.0,0.0,0.0,0.0,0.0,1781292600
entry,1781288400,20260612,1,4246.531,4170.163,4216.7,4228.234,4182.891,4229.552,4216.699,4246.531,0.11,141.383,1781292600
profile,1781530200,20260615,0,4355.869,4269.387,4338.302,4349.563,4298.214,0.0,0.0,0.0,0.0,0.0,1781551800
invalid_geometry,1781530500,20260615,1,4355.869,4269.387,4338.302,4349.563,4298.214,4362.818,4338.301,4355.869,0.0,0.0,1781551800
profile,1781616600,20260616,0,4355.101,4305.923,4317.961,4342.294,4306.948,0.0,0.0,0.0,0.0,0.0,1781638200
invalid_geometry,1781626500,20260616,1,4355.101,4305.923,4317.961,4342.294,4306.948,4345.92,4317.96,4355.101,0.0,0.0,1781638200
profile,1781703000,20260617,0,4349.921,4317.229,4331.361,4336.98,4319.953,0.0,0.0,0.0,0.0,0.0,1781724600
entry,1781703600,20260617,1,4349.921,4317.229,4331.361,4336.98,4319.953,4337.971,4331.36,4349.921,0.22,145.442,1781724600
profile,1781789400,20260618,0,4330.065,4239.804,4266.6,4316.902,4240.744,0.0,0.0,0.0,0.0,0.0,1781811000
invalid_geometry,1781796300,20260618,-1,4330.065,4239.804,4266.6,4316.902,4240.744,4240.598,4266.601,4239.804,0.0,0.0,1781811000
profile,1781875800,20260619,0,4212.913,4121.718,4165.891,4183.465,4123.618,0.0,0.0,0.0,0.0,0.0,1781897400
profile,1782135000,20260622,0,4221.304,4136.552,4207.62,4214.241,4176.279,0.0,0.0,0.0,0.0,0.0,1782156600
entry,1782143400,20260622,-1,4221.304,4136.552,4207.62,4214.241,4176.279,4170.164,4207.621,4136.552,0.04,149.828,1782156600
timed_exit,1782156600,20260622,0,4221.304,4136.552,4207.62,4214.241,4176.279,0.0,0.0,0.0,0.0,0.0,1782156600
profile,1782221400,20260623,0,4198.685,4090.732,4117.158,4159.327,4091.857,0.0,0.0,0.0,0.0,0.0,1782243000
profile,1782307800,20260624,0,4115.182,3964.491,3976.264,4086.927,3966.061,0.0,0.0,0.0,0.0,0.0,1782329400
profile,1782394200,20260625,0,4034.074,3962.475,3982.239,4004.241,3970.679,0.0,0.0,0.0,0.0,0.0,1782415800
entry,1782394500,20260625,1,4034.074,3962.475,3982.239,4004.241,3970.679,4014.148,3982.238,4034.074,0.05,159.55,1782415800
profile,1782480600,20260626,0,4066.254,3982.979,4024.183,4048.038,3989.919,0.0,0.0,0.0,0.0,0.0,1782502200
entry,1782480900,20260626,1,4066.254,3982.979,4024.183,4048.038,3989.919,4050.842,4024.182,4066.254,0.06,159.96,1782502200
profile,1782739800,20260629,0,4085.412,4024.525,4059.725,4070.824,4043.552,0.0,0.0,0.0,0.0,0.0,1782761400
entry,1782740100,20260629,-1,4085.412,4024.525,4059.725,4070.824,4043.552,4043.345,4059.726,4024.525,0.09,147.42899999999997,1782761400
profile,1782826200,20260630,0,4037.853,3942.204,4024.402,4037.853,3968.109,0.0,0.0,0.0,0.0,0.0,1782847800
invalid_geometry,1782828600,20260630,1,4037.853,3942.204,4024.402,4037.853,3968.109,4043.439,4024.401,4037.853,0.0,0.0,1782847800
profile,1782912600,20260701,0,4047.498,3960.065,3977.825,4022.907,3960.976,0.0,0.0,0.0,0.0,0.0,1782934200
invalid_geometry,1782912900,20260701,1,4047.498,3960.065,3977.825,4022.907,3960.976,4047.939,3977.824,4047.498,0.0,0.0,1782934200
profile,1782999000,20260702,0,4140.801,4030.789,4063.449,4116.736,4031.935,0.0,0.0,0.0,0.0,0.0,1783020600
invalid_geometry,1782999300,20260702,1,4140.801,4030.789,4063.449,4116.736,4031.935,4127.594,4063.448,4140.801,0.0,0.0,1783020600
profile,1783085400,20260703,0,4195.606,4121.029,4179.681,4195.606,4157.541,0.0,0.0,0.0,0.0,0.0,1783107000
profile,1783344600,20260706,0,4203.29,4131.45,4155.023,4183.833,4137.437,0.0,0.0,0.0,0.0,0.0,1783366200
invalid_geometry,1783347000,20260706,-1,4203.29,4131.45,4155.023,4183.833,4137.437,4136.39,4155.024,4131.45,0.0,0.0,1783366200
profile,1783431000,20260707,0,4178.576,4116.545,4133.022,4161.776,4119.776,0.0,0.0,0.0,0.0,0.0,1783452600
invalid_geometry,1783431300,20260707,1,4178.576,4116.545,4133.022,4161.776,4119.776,4169.406,4133.021,4178.576,0.0,0.0,1783452600
profile,1783517400,20260708,0,4134.18,4040.373,4125.874,4134.18,4060.893,0.0,0.0,0.0,0.0,0.0,1783539000
invalid_geometry,1783520100,20260708,-1,4134.18,4040.373,4125.874,4134.18,4060.893,4057.676,4125.875,4040.373,0.0,0.0,1783539000
profile,1783603800,20260709,0,4127.552,4054.233,4107.313,4127.552,4071.035,0.0,0.0,0.0,0.0,0.0,1783625400
invalid_geometry,1783605900,20260709,1,4127.552,4054.233,4107.313,4127.552,4071.035,4131.512,4107.312,4127.552,0.0,0.0,1783625400
profile,1783690200,20260710,0,4134.905,4085.559,4106.891,4124.625,4099.952,0.0,0.0,0.0,0.0,0.0,1783711800
invalid_geometry,1783690500,20260710,-1,4134.905,4085.559,4106.891,4124.625,4099.952,4090.039,4106.892,4085.559,0.0,0.0,1783711800
profile,1783949400,20260713,0,4099.378,4043.807,4073.619,4080.854,4055.384,0.0,0.0,0.0,0.0,0.0,1783971000
entry,1783950000,20260713,-1,4099.378,4043.807,4073.619,4080.854,4055.384,4054.841,4073.62,4043.807,0.08,150.232,1783971000
profile,1784035800,20260714,0,4103.355,3983.412,4020.269,4070.87,3987.16,0.0,0.0,0.0,0.0,0.0,1784057400
invalid_geometry,1784036100,20260714,1,4103.355,3983.412,4020.269,4070.87,3987.16,4080.236,4020.268,4103.355,0.0,0.0,1784057400
profile,1784122200,20260715,0,4074.362,4017.4,4029.564,4055.375,4020.367,0.0,0.0,0.0,0.0,0.0,1784143800
invalid_geometry,1784122500,20260715,1,4074.362,4017.4,4029.564,4055.375,4020.367,4060.251,4029.563,4074.362,0.0,0.0,1784143800
profile,1784208600,20260716,0,4066.046,3973.58,4033.779,4060.267,4015.96,0.0,0.0,0.0,0.0,0.0,1784230200
invalid_geometry,1784208900,20260716,-1,4066.046,3973.58,4033.779,4060.267,4015.96,3993.215,4033.78,3973.58,0.0,0.0,1784230200
profile,1784295000,20260717,0,4009.065,3959.46,3997.439,4000.798,3977.028,0.0,0.0,0.0,0.0,0.0,1784316600
invalid_geometry,1784295300,20260717,-1,4009.065,3959.46,3997.439,4000.798,3977.028,3965.979,3997.44,3959.46,0.0,0.0,1784316600
profile,1784554200,20260720,0,4040.819,3982.555,4011.99,4025.646,3998.942,0.0,0.0,0.0,0.0,0.0,1784575800
profile,1784640600,20260721,0,4084.37,3999.861,4059.281,4075.567,4022.749,0.0,0.0,0.0,0.0,0.0,1784662200
invalid_geometry,1784647200,20260721,1,4084.37,3999.861,4059.281,4075.567,4022.749,4076.906,4059.28,4084.37,0.0,0.0,1784662200
profile,1784727000,20260722,0,4141.847,4076.733,4117.09,4135.743,4109.968,0.0,0.0,0.0,0.0,0.0,1784748600
invalid_geometry,1784727300,20260722,1,4141.847,4076.733,4117.09,4135.743,4109.968,4142.312,4117.089,4141.847,0.0,0.0,1784748600
profile,1784813400,20260723,0,4141.085,4040.388,4126.924,4141.085,4082.345,0.0,0.0,0.0,0.0,0.0,1784835000
invalid_geometry,1784813700,20260723,-1,4141.085,4040.388,4126.924,4141.085,4082.345,4063.23,4126.925,4040.388,0.0,0.0,1784835000
profile,1784899800,20260724,0,4064.05,4021.944,4048.041,4064.05,4029.839,0.0,0.0,0.0,0.0,0.0,1784921400
invalid_geometry,1784901600,20260724,1,4064.05,4021.944,4048.041,4064.05,4029.839,4067.448,4048.04,4064.05,0.0,0.0,1784921400
profile,1785159000,20260727,0,4116.27,4075.815,4092.039,4103.628,4083.4,0.0,0.0,0.0,0.0,0.0,1785180600
invalid_geometry,1785159300,20260727,-1,4116.27,4075.815,4092.039,4103.628,4083.4,4080.087,4092.04,4075.815,0.0,0.0,1785180600
profile,1785245400,20260728,0,4082.228,4016.93,4049.239,4082.228,4029.854,0.0,0.0,0.0,0.0,0.0,1785267000
invalid_geometry,1785246000,20260728,-1,4082.228,4016.93,4049.239,4082.228,4029.854,4022.235,4049.24,4016.93,0.0,0.0,1785267000
profile,1785331800,20260729,0,4047.875,4009.174,4027.114,4037.797,4016.027,0.0,0.0,0.0,0.0,0.0,1785353400
invalid_geometry,1785332700,20260729,-1,4047.875,4009.174,4027.114,4037.797,4016.027,4013.76,4027.115,4009.174,0.0,0.0,1785353400
profile,1785418200,20260730,0,4100.415,4028.52,4075.327,4095.173,4045.745,0.0,0.0,0.0,0.0,0.0,1785439800
invalid_geometry,1785419700,20260730,1,4100.415,4028.52,4075.327,4095.173,4045.745,4102.373,4075.326,4100.415,0.0,0.0,1785439800
profile,1785504600,20260731,0,4111.924,4034.597,4056.748,4102.258,4046.679,0.0,0.0,0.0,0.0,0.0,1785526200
invalid_geometry,1785504900,20260731,-1,4111.924,4034.597,4056.748,4102.258,4046.679,4035.608,4056.749,4034.597,0.0,0.0,1785526200
profile,1785763800,20260803,0,4079.518,4031.403,4059.721,4069.494,4048.444,0.0,0.0,0.0,0.0,0.0,1785785400
invalid_geometry,1785764100,20260803,-1,4079.518,4031.403,4059.721,4069.494,4048.444,4031.309,4059.722,4031.403,0.0,0.0,1785785400
profile,1785850200,20260804,0,4091.557,4042.503,4063.709,4069.074,4047.102,0.0,0.0,0.0,0.0,0.0,1785871800
invalid_geometry,1785850500,20260804,1,4091.557,4042.503,4063.709,4069.074,4047.102,4083.384,4063.708,4091.557,0.0,0.0,1785871800
profile,1785936600,20260805,0,4213.688,4065.504,4165.065,4213.688,4105.637,0.0,0.0,0.0,0.0,0.0,1785958200
invalid_geometry,1785939000,20260805,1,4213.688,4065.504,4165.065,4213.688,4105.637,4227.703,4165.064,4213.688,0.0,0.0,1785958200
profile,1786023000,20260806,0,4304.388,4230.451,4262.413,4290.525,4250.476,0.0,0.0,0.0,0.0,0.0,1786044600
entry,1786030500,20260806,-1,4304.388,4230.451,4262.413,4290.525,4250.476,4249.452,4262.414,4230.451,0.12,155.544,1786044600
profile,1786109400,20260807,0,4371.975,4229.553,4242.163,4340.82,4231.037,0.0,0.0,0.0,0.0,0.0,1786131000
invalid_geometry,1786109700,20260807,1,4371.975,4229.553,4242.163,4340.82,4231.037,4353.617,4242.162,4371.975,0.0,0.0,1786131000
profile,1786368600,20260810,0,4362.269,4313.307,4334.983,4349.518,4321.467,0.0,0.0,0.0,0.0,0.0,1786390200
invalid_geometry,1786370400,20260810,-1,4362.269,4313.307,4334.983,4349.518,4321.467,4318.182,4334.984,4313.307,0.0,0.0,1786390200
profile,1786455000,20260811,0,4435.369,4356.727,4373.52,4414.07,4357.546,0.0,0.0,0.0,0.0,0.0,1786476600
profile,1786541400,20260812,0,4441.528,4362.489,4402.42,4430.825,4384.719,0.0,0.0,0.0,0.0,0.0,1786563000
invalid_geometry,1786542900,20260812,1,4441.528,4362.489,4402.42,4430.825,4384.719,4432.409,4402.419,4441.528,0.0,0.0,1786563000
profile,1786627800,20260813,0,4449.943,4364.072,4376.148,4415.058,4364.966,0.0,0.0,0.0,0.0,0.0,1786649400
invalid_geometry,1786635300,20260813,-1,4449.943,4364.072,4376.148,4415.058,4364.966,4360.623,4376.149,4364.072,0.0,0.0,1786649400
profile,1786714200,20260814,0,4386.924,4310.932,4324.785,4358.427,4313.307,0.0,0.0,0.0,0.0,0.0,1786735800
invalid_geometry,1786714500,20260814,1,4386.924,4310.932,4324.785,4358.427,4313.307,4391.002,4324.784,4386.924,0.0,0.0,1786735800
profile,1786973400,20260817,0,4416.689,4367.156,4394.76,4408.949,4385.731,0.0,0.0,0.0,0.0,0.0,1786995000
invalid_geometry,1786976100,20260817,1,4416.689,4367.156,4394.76,4408.949,4385.731,4412.42,4394.759,4416.689,0.0,0.0,1786995000
profile,1787059800,20260818,0,4436.454,4386.04,4393.129,4417.024,4387.09,0.0,0.0,0.0,0.0,0.0,1787081400
invalid_geometry,1787064000,20260818,-1,4436.454,4386.04,4393.129,4417.024,4387.09,4383.216,4393.13,4386.04,0.0,0.0,1787081400
profile,1787146200,20260819,0,4464.517,4324.582,4355.922,4414.957,4327.497,0.0,0.0,0.0,0.0,0.0,1787167800
invalid_geometry,1787146500,20260819,1,4464.517,4324.582,4355.922,4414.957,4327.497,4461.822,4355.921,4464.517,0.0,0.0,1787167800
profile,1787232600,20260820,0,4527.709,4450.554,4493.552,4520.476,4477.076,0.0,0.0,0.0,0.0,0.0,1787254200
entry,1787232900,20260820,-1,4527.709,4450.554,4493.552,4520.476,4477.076,4475.656,4493.553,4450.554,0.09,161.073,1787254200
